index,Source_airport,Destination_airport,Source_Latitude,Source_Longitude,Destination_Latitude,Destination_Longitude
14687,LHR,CPH,51.477,-0.461,55.618,12.656
14688,LHR,CPT,51.477,-0.461,-33.965,18.602
14689,LHR,CTU,51.477,-0.461,30.578,103.947
14690,LHR,DEL,51.477,-0.461,28.566,77.103
14691,LHR,DEN,51.477,-0.461,39.858,-104.667
14692,LHR,DFW,51.477,-0.461,32.896,-97.037
14694,LHR,DUB,51.477,-0.461,53.421,-6.27
14695,LHR,DUS,51.477,-0.461,51.289,6.767
14696,LHR,DXB,51.477,-0.461,25.255,55.364
14697,LHR,EBB,51.477,-0.461,0.042,32.443
14698,LHR,EDI,51.477,-0.461,55.95,-3.373
14699,LHR,EWR,51.477,-0.461,40.692,-74.169
14701,LHR,FAO,51.477,-0.461,37.014,-7.966
14702,LHR,FCO,51.477,-0.461,41.813,12.253
14703,LHR,FNA,51.477,-0.461,8.616,-13.195
14704,LHR,FRA,51.477,-0.461,50.026,8.543
14705,LHR,GIB,51.477,-0.461,36.151,-5.349
14706,LHR,GIG,51.477,-0.461,-22.809,-43.244
14707,LHR,GLA,51.477,-0.461,55.872,-4.433
14708,LHR,GOT,51.477,-0.461,57.663,12.28
14709,LHR,GRU,51.477,-0.461,-23.432,-46.469
14710,LHR,GVA,51.477,-0.461,46.238,6.109
14712,LHR,HAJ,51.477,-0.461,52.461,9.685
14713,LHR,HAM,51.477,-0.461,53.63,9.988
14714,LHR,HEL,51.477,-0.461,60.32,24.956
14715,LHR,HKG,51.477,-0.461,22.309,113.914
14716,LHR,HND,51.477,-0.461,35.552,139.779
14717,LHR,HYD,51.477,-0.461,17.452,78.461
14718,LHR,IAD,51.477,-0.461,38.944,-77.456
14719,LHR,IAH,51.477,-0.461,29.98,-95.34
14720,LHR,IBZ,51.477,-0.461,38.873,1.373
14722,LHR,IST,51.477,-0.461,40.977,28.821
14723,LHR,JED,51.477,-0.461,21.679,39.156
14724,LHR,JFK,51.477,-0.461,40.64,-73.779
14725,LHR,JMK,51.477,-0.461,37.435,25.348
14726,LHR,JNB,51.477,-0.461,-26.139,28.246
14727,LHR,JTR,51.477,-0.461,36.4,25.479
14728,LHR,KBP,51.477,-0.461,50.345,30.895
14729,LHR,KWI,51.477,-0.461,29.227,47.98
14730,LHR,LAD,51.477,-0.461,-8.858,13.231
14731,LHR,LAS,51.477,-0.461,36.08,-115.152
14732,LHR,LAX,51.477,-0.461,33.942,-118.408
14733,LHR,LBA,51.477,-0.461,53.866,-1.661
14734,LHR,LCA,51.477,-0.461,34.875,33.625
14735,LHR,LED,51.477,-0.461,59.8,30.265
14736,LHR,LIN,51.477,-0.461,45.445,9.277
14737,LHR,LIS,51.477,-0.461,38.781,-9.136
14738,LHR,LOS,51.477,-0.461,6.577,3.321
14739,LHR,LUX,51.477,-0.461,49.626,6.211
14740,LHR,LYS,51.477,-0.461,45.726,5.091
14741,LHR,MAA,51.477,-0.461,12.994,80.18
14742,LHR,MAD,51.477,-0.461,40.472,-3.561
14743,LHR,MAN,51.477,-0.461,53.354,-2.275
14744,LHR,MEX,51.477,-0.461,19.436,-99.072
14745,LHR,MIA,51.477,-0.461,25.793,-80.291
14746,LHR,MRS,51.477,-0.461,43.436,5.214
14747,LHR,MUC,51.477,-0.461,48.354,11.786
14748,LHR,MXP,51.477,-0.461,45.631,8.728
14749,LHR,NAS,51.477,-0.461,25.039,-77.466
14751,LHR,NCE,51.477,-0.461,43.661,7.218
14752,LHR,NCL,51.477,-0.461,55.038,-1.692
14753,LHR,NRT,51.477,-0.461,35.765,140.386
14754,LHR,OPO,51.477,-0.461,41.248,-8.681
14755,LHR,ORD,51.477,-0.461,41.979,-87.904
14756,LHR,ORY,51.477,-0.461,48.725,2.359
14757,LHR,OSL,51.477,-0.461,60.194,11.1
14758,LHR,OTP,51.477,-0.461,44.574,26.103
14759,LHR,PEK,51.477,-0.461,40.08,116.584
14760,LHR,PHL,51.477,-0.461,39.872,-75.241
14761,LHR,PHX,51.477,-0.461,33.434,-112.008
14762,LHR,PMI,51.477,-0.461,39.55,2.733
14763,LHR,PRG,51.477,-0.461,50.101,14.26
14764,LHR,PSA,51.477,-0.461,43.684,10.393
14766,LHR,RDU,51.477,-0.461,35.877,-78.787
14767,LHR,RTM,51.477,-0.461,51.957,4.442
14768,LHR,RUH,51.477,-0.461,24.957,46.699
14769,LHR,SAN,51.477,-0.461,32.733,-117.189
14770,LHR,SEA,51.477,-0.461,47.449,-122.309
14771,LHR,SFO,51.477,-0.461,37.619,-122.375
14772,LHR,SIN,51.477,-0.461,1.356,103.987
14773,LHR,SOF,51.477,-0.461,42.695,23.406
14774,LHR,STR,51.477,-0.461,48.69,9.222
14775,LHR,SVG,51.477,-0.461,58.877,5.638
14776,LHR,TIP,51.477,-0.461,32.663,13.159
14777,LHR,TLS,51.477,-0.461,43.629,1.364
14778,LHR,TLV,51.477,-0.461,32.009,34.877
14779,LHR,TXL,51.477,-0.461,52.559,13.287
14780,LHR,VCE,51.477,-0.461,45.505,12.352
14781,LHR,VIE,51.477,-0.461,48.11,16.57
14782,LHR,WAW,51.477,-0.461,52.166,20.967
14783,LHR,YUL,51.477,-0.461,45.468,-73.741
14784,LHR,YVR,51.477,-0.461,49.195,-123.182
14785,LHR,YYC,51.477,-0.461,51.114,-114.02
14786,LHR,YYZ,51.477,-0.461,43.677,-79.631
14787,LHR,ZAG,51.477,-0.461,45.743,16.069
14788,LHR,ZRH,51.477,-0.461,47.465,8.549
14789,LIN,LHR,45.445,9.277,51.477,-0.461
14790,LIS,LHR,38.781,-9.136,51.477,-0.461
14791,LOS,LHR,6.577,3.321,51.477,-0.461
14792,LUX,LHR,49.626,6.211,51.477,-0.461
14793,LVI,JNB,-17.822,25.822,-26.139,28.246
14794,LYS,LHR,45.726,5.091,51.477,-0.461
14795,MAA,LHR,12.994,80.18,51.477,-0.461
14796,MAD,BOS,40.472,-3.561,42.364,-71.005
14797,MAD,DFW,40.472,-3.561,32.896,-97.037
14798,MAD,JFK,40.472,-3.561,40.64,-73.779
14799,MAD,LAX,40.472,-3.561,33.942,-118.408
14800,MAD,LCY,40.472,-3.561,51.505,0.054
14801,MAD,LHR,40.472,-3.561,51.477,-0.461
14802,MAD,MIA,40.472,-3.561,25.793,-80.291
14803,MAD,ORD,40.472,-3.561,41.979,-87.904
14804,MAH,LCY,39.863,4.219,51.505,0.054
14805,MAN,BLL,53.354,-2.275,55.74,9.152
14806,MAN,GOT,53.354,-2.275,57.663,12.28
14807,MAN,HEL,53.354,-2.275,60.32,24.956
14808,MAN,JFK,53.354,-2.275,40.64,-73.779
14809,MAN,LHR,53.354,-2.275,51.477,-0.461
14810,MAN,ORD,53.354,-2.275,41.979,-87.904
14811,MCO,LGW,28.429,-81.316,51.148,-0.19
14812,MCT,AUH,23.593,58.284,24.433,54.651
14813,MEX,DFW,19.436,-99.072,32.896,-97.037
14814,MEX,LHR,19.436,-99.072,51.477,-0.461
14815,MEX,MIA,19.436,-99.072,25.793,-80.291
14816,MIA,ATL,25.793,-80.291,33.64,-84.427
14817,MIA,BCN,25.793,-80.291,41.297,2.078
14818,MIA,CDG,25.793,-80.291,49.013,2.55
14819,MIA,CUR,25.793,-80.291,12.189,-68.96
14820,MIA,LHR,25.793,-80.291,51.477,-0.461
14821,MIA,MAD,25.793,-80.291,40.472,-3.561
14822,MIA,MEX,25.793,-80.291,19.436,-99.072
14823,MIA,MSY,25.793,-80.291,29.993,-90.258
14824,MIA,MXP,25.793,-80.291,45.631,8.728
14825,MIA,STT,25.793,-80.291,18.337,-64.973
14826,MLA,LGW,35.857,14.478,51.148,-0.19
14827,MLE,CMB,4.192,73.529,7.181,79.884
14828,MLE,LGW,4.192,73.529,51.148,-0.19
14829,MLM,DFW,19.85,-101.025,32.896,-97.037
14830,MRS,LHR,43.436,5.214,51.477,-0.461
14831,MRU,JNB,-20.43,57.683,-26.139,28.246
14832,MRU,LGW,-20.43,57.683,51.148,-0.19
14833,MSY,DFW,29.993,-90.258,32.896,-97.037
14834,MSY,MIA,29.993,-90.258,25.793,-80.291
14835,MSY,ORD,29.993,-90.258,41.979,-87.904
14836,MUC,BLL,48.354,11.786,55.74,9.152
14837,MUC,LHR,48.354,11.786,51.477,-0.461
14838,MXP,JFK,45.631,8.728,40.64,-73.779
14839,MXP,LHR,45.631,8.728,51.477,-0.461
14840,MXP,MIA,45.631,8.728,25.793,-80.291
14841,NAP,LGW,40.886,14.291,51.148,-0.19
14842,NAS,GCM,25.039,-77.466,19.293,-81.357
14843,NAS,LHR,25.039,-77.466,51.477,-0.461
14844,NAS,PLS,25.039,-77.466,21.774,-72.266
14846,NCE,LCY,43.661,7.218,51.505,0.054
14847,NCE,LGW,43.661,7.218,51.148,-0.19
14848,NCE,LHR,43.661,7.218,51.477,-0.461
14849,NCL,LHR,55.038,-1.692,51.477,-0.461
14850,NQY,LGW,50.441,-4.995,51.148,-0.19
14851,NRT,LHR,35.765,140.386,51.477,-0.461
14852,OLB,LGW,40.899,9.518,51.148,-0.19
14853,OPO,LHR,41.248,-8.681,51.477,-0.461
14854,ORD,ATL,41.979,-87.904,33.64,-84.427
14855,ORD,CDG,41.979,-87.904,49.013,2.55
14856,ORD,DUB,41.979,-87.904,53.421,-6.27
14857,ORD,DUS,41.979,-87.904,51.289,6.767
14858,ORD,FCO,41.979,-87.904,41.813,12.253
14859,ORD,LHR,41.979,-87.904,51.477,-0.461
14860,ORD,MAD,41.979,-87.904,40.472,-3.561
14861,ORD,MAN,41.979,-87.904,53.354,-2.275
14862,ORD,MSY,41.979,-87.904,29.993,-90.258
14863,ORY,EWR,48.725,2.359,40.692,-74.169
14864,ORY,JFK,48.725,2.359,40.64,-73.779
14865,ORY,LHR,48.725,2.359,51.477,-0.461
14866,OSL,AAL,60.194,11.1,57.093,9.849
14867,OSL,AAR,60.194,11.1,56.304,10.619
14868,OSL,BLL,60.194,11.1,55.74,9.152
14869,OSL,LHR,60.194,11.1,51.477,-0.461
14870,OTP,LHR,44.574,26.103,51.477,-0.461
14871,PEK,LHR,40.08,116.584,51.477,-0.461
14872,PFO,LGW,34.718,32.486,51.148,-0.19
14873,PHL,LHR,39.872,-75.241,51.477,-0.461
14874,PHX,LHR,33.434,-112.008,51.477,-0.461
14875,PLS,NAS,21.774,-72.266,25.039,-77.466
14876,PLZ,CPT,-33.985,25.617,-33.965,18.602
14877,PLZ,DUR,-33.985,25.617,-29.97,30.95
14878,PLZ,JNB,-33.985,25.617,-26.139,28.246
14879,PMI,LCY,39.55,2.733,51.505,0.054
14880,PMI,LHR,39.55,2.733,51.477,-0.461
14881,POS,UVF,10.595,-61.337,13.733,-60.953
14882,PRG,LHR,50.101,14.26,51.477,-0.461
14883,PSA,LGW,43.684,10.393,51.148,-0.19
14884,PSA,LHR,43.684,10.393,51.477,-0.461
14885,PUJ,ANU,18.567,-68.363,17.137,-61.792
14887,RAK,LGW,31.607,-8.036,51.148,-0.19
14888,RDU,LHR,35.877,-78.787,51.477,-0.461
14889,ROB,FNA,6.234,-10.362,8.616,-13.195
14890,RTM,LCY,51.957,4.442,51.505,0.054
14891,RTM,LHR,51.957,4.442,51.477,-0.461
14892,RUH,LHR,24.957,46.699,51.477,-0.461
14893,SAL,MAD,13.441,-89.056,40.472,-3.561
14894,SAN,LHR,32.733,-117.189,51.477,-0.461
14895,SEA,LHR,47.449,-122.309,51.477,-0.461
14896,SFO,LHR,37.619,-122.375,51.477,-0.461
14897,SIN,LHR,1.356,103.987,51.477,-0.461
14898,SIN,SYD,1.356,103.987,-33.946,151.177
14899,SJO,MIA,9.994,-84.209,25.793,-80.291
14900,SKB,ANU,17.311,-62.719,17.137,-61.792
14901,SKG,LGW,40.52,22.971,51.148,-0.19
14902,SOF,LHR,42.695,23.406,51.477,-0.461
14903,STR,LHR,48.69,9.222,51.477,-0.461
14904,STT,MIA,18.337,-64.973,25.793,-80.291
14905,SVG,LHR,58.877,5.638,51.477,-0.461
14906,SYD,SIN,-33.946,151.177,1.356,103.987
14907,SZG,LGW,47.793,13.004,51.148,-0.19
14908,TAB,ANU,11.149,-60.832,17.137,-61.792
14909,TFS,LGW,28.044,-16.572,51.148,-0.19
14910,TIA,LGW,41.415,19.721,51.148,-0.19
14911,TIP,LHR,32.663,13.159,51.477,-0.461
14912,TLS,LHR,43.629,1.364,51.477,-0.461
14913,TLV,LHR,32.009,34.877,51.477,-0.461
14914,TPA,LGW,27.975,-82.533,51.148,-0.19
14915,TRN,LGW,45.201,7.649,51.148,-0.19
14916,TXL,LHR,52.559,13.287,51.477,-0.461
14917,UVF,GND,13.733,-60.953,12.004,-61.786
14918,UVF,LGW,13.733,-60.953,51.148,-0.19
14919,UVF,POS,13.733,-60.953,10.595,-61.337
14920,VCE,LCY,45.505,12.352,51.505,0.054
14921,VCE,LGW,45.505,12.352,51.148,-0.19
14922,VCE,LHR,45.505,12.352,51.477,-0.461
14923,VFA,JNB,-18.096,25.839,-26.139,28.246
14924,VIE,LHR,48.11,16.57,51.477,-0.461
14926,VRN,LGW,45.396,10.888,51.148,-0.19
14927,WAW,HEL,52.166,20.967,60.32,24.956
14928,WAW,LHR,52.166,20.967,51.477,-0.461
14930,YUL,LHR,45.468,-73.741,51.477,-0.461
14931,YVR,LHR,49.195,-123.182,51.477,-0.461
14932,YYC,LHR,51.114,-114.02,51.477,-0.461
14933,YYZ,LHR,43.677,-79.631,51.477,-0.461
14934,ZAG,LHR,45.743,16.069,51.477,-0.461
14935,ZRH,BLL,47.465,8.549,55.74,9.152
14936,ZRH,LCY,47.465,8.549,51.505,0.054
14937,ZRH,LHR,47.465,8.549,51.477,-0.461
14938,DOM,SJU,15.547,-61.3,18.439,-66.002
14939,EIS,SJU,18.445,-64.543,18.439,-66.002
14940,FDF,SJU,14.591,-61.003,18.439,-66.002
14941,LRM,SJU,18.452,-68.912,18.439,-66.002
14943,PTP,SJU,16.265,-61.532,18.439,-66.002
14944,PUJ,SJU,18.567,-68.363,18.439,-66.002
14945,SDQ,SJU,18.429,-69.669,18.439,-66.002
14946,SJU,DOM,18.439,-66.002,15.547,-61.3
14947,SJU,EIS,18.439,-66.002,18.445,-64.543
14948,SJU,FDF,18.439,-66.002,14.591,-61.003
14949,SJU,LRM,18.439,-66.002,18.452,-68.912
14950,SJU,PTP,18.439,-66.002,16.265,-61.532
14951,SJU,PUJ,18.439,-66.002,18.567,-68.363
14952,SJU,SDQ,18.439,-66.002,18.429,-69.669
14953,SJU,SKB,18.439,-66.002,17.311,-62.719
14954,SJU,STI,18.439,-66.002,19.409,-70.616
14955,SJU,STT,18.439,-66.002,18.337,-64.973
14956,SJU,STX,18.439,-66.002,17.702,-64.798
14957,SJU,SXM,18.439,-66.002,18.041,-63.109
14961,SKB,SJU,17.311,-62.719,18.439,-66.002
14964,STI,SJU,19.409,-70.616,18.439,-66.002
14965,STT,SJU,18.337,-64.973,18.439,-66.002
14966,STT,STX,18.337,-64.973,17.702,-64.798
14967,STX,SJU,17.702,-64.798,18.439,-66.002
14968,STX,STT,17.702,-64.798,18.337,-64.973
14969,SXM,SJU,18.041,-63.109,18.439,-66.002
14972,CTS,FUK,42.775,141.692,33.586,130.45
14973,CTS,HND,42.775,141.692,35.552,139.779
14975,CTS,NGO,42.775,141.692,35.255,136.924
14976,CTS,NRT,42.775,141.692,35.765,140.386
14977,CTS,SDJ,42.775,141.692,38.139,140.917
14979,CTS,YGJ,42.775,141.692,35.492,133.236
14980,FUK,CTS,33.586,130.45,42.775,141.692
14981,FUK,HND,33.586,130.45,35.552,139.779
14983,FUK,OKA,33.586,130.45,26.196,127.646
14984,FUK,SDJ,33.586,130.45,38.139,140.917
14985,HND,CTS,35.552,139.779,42.775,141.692
14986,HND,FUK,35.552,139.779,33.586,130.45
14987,HND,KOJ,35.552,139.779,31.803,130.719
14988,HND,OKA,35.552,139.779,26.196,127.646
14990,HND,YGJ,35.552,139.779,35.492,133.236
14995,ISG,OKA,24.344,124.187,26.196,127.646
14996,KOJ,HND,31.803,130.719,35.552,139.779
14998,MMY,OKA,34.072,139.56,26.196,127.646
14998,MMY,OKA,24.783,125.295,26.196,127.646
14999,NGO,CTS,35.255,136.924,42.775,141.692
15001,NGO,OKA,35.255,136.924,26.196,127.646
15003,NRT,CTS,35.765,140.386,42.775,141.692
15004,NRT,OKA,35.765,140.386,26.196,127.646
15005,NRT,YGJ,35.765,140.386,35.492,133.236
15006,OKA,FUK,26.196,127.646,33.586,130.45
15007,OKA,HND,26.196,127.646,35.552,139.779
15008,OKA,ISG,26.196,127.646,24.344,124.187
15009,OKA,MMY,26.196,127.646,34.072,139.56
15009,OKA,MMY,26.196,127.646,24.783,125.295
15010,OKA,NGO,26.196,127.646,35.255,136.924
15011,OKA,NRT,26.196,127.646,35.765,140.386
15013,OKA,YGJ,26.196,127.646,35.492,133.236
15014,SDJ,CTS,38.139,140.917,42.775,141.692
15015,SDJ,FUK,38.139,140.917,33.586,130.45
15025,YGJ,CTS,35.492,133.236,42.775,141.692
15026,YGJ,HND,35.492,133.236,35.552,139.779
15027,YGJ,NRT,35.492,133.236,35.765,140.386
15028,YGJ,OKA,35.492,133.236,26.196,127.646
15030,ABZ,BHD,57.204,-2.2,54.618,-5.873
15031,ABZ,BHX,57.204,-2.2,52.454,-1.748
15032,ABZ,CDG,57.204,-2.2,49.013,2.55
15033,ABZ,KOI,57.204,-2.2,58.958,-2.905
15034,ABZ,LSI,57.204,-2.2,59.879,-1.296
15035,ABZ,MAN,57.204,-2.2,53.354,-2.275
15036,AGP,EXT,36.674,-4.499,50.734,-3.414
15037,AGP,SOU,36.674,-4.499,50.95,-1.357
15038,ALC,BHX,38.282,-0.558,52.454,-1.748
15039,ALC,EXT,38.282,-0.558,50.734,-3.414
15040,ALC,SOU,38.282,-0.558,50.95,-1.357
15041,AMS,BHX,52.309,4.764,52.454,-1.748
15042,AMS,EMA,52.309,4.764,52.831,-1.328
15043,AMS,EXT,52.309,4.764,50.734,-3.414
15044,AMS,INV,52.309,4.764,57.54,-4.05
15045,AMS,SOU,52.309,4.764,50.95,-1.357
15046,BEB,GLA,57.481,-7.363,55.872,-4.433
15047,BEB,SYY,57.481,-7.363,58.214,-6.329
15048,BES,SOU,48.448,-4.418,50.95,-1.357
15049,BHD,ABZ,54.618,-5.873,57.204,-2.2
15050,BHD,BHX,54.618,-5.873,52.454,-1.748
15051,BHD,CWL,54.618,-5.873,51.397,-3.343
15052,BHD,EDI,54.618,-5.873,55.95,-3.373
15053,BHD,EMA,54.618,-5.873,52.831,-1.328
15054,BHD,EXT,54.618,-5.873,50.734,-3.414
15055,BHD,GLA,54.618,-5.873,55.872,-4.433
15056,BHD,INV,54.618,-5.873,57.54,-4.05
15057,BHD,LBA,54.618,-5.873,53.866,-1.661
15058,BHD,MAN,54.618,-5.873,53.354,-2.275
15059,BHD,NCL,54.618,-5.873,55.038,-1.692
15060,BHD,SOU,54.618,-5.873,50.95,-1.357
15061,BHX,ABZ,52.454,-1.748,57.204,-2.2
15062,BHX,ALC,52.454,-1.748,38.282,-0.558
15063,BHX,AMS,52.454,-1.748,52.309,4.764
15064,BHX,BHD,52.454,-1.748,54.618,-5.873
15065,BHX,CDG,52.454,-1.748,49.013,2.55
15066,BHX,CGN,52.454,-1.748,50.866,7.143
15067,BHX,DBV,52.454,-1.748,42.561,18.268
15068,BHX,DUS,52.454,-1.748,51.289,6.767
15069,BHX,EDI,52.454,-1.748,55.95,-3.373
15070,BHX,FLR,52.454,-1.748,43.81,11.205
15071,BHX,GCI,52.454,-1.748,49.435,-2.602
15072,BHX,GLA,52.454,-1.748,55.872,-4.433
15073,BHX,HAJ,52.454,-1.748,52.461,9.685
15074,BHX,INV,52.454,-1.748,57.54,-4.05
15075,BHX,IOM,52.454,-1.748,54.083,-4.624
15076,BHX,JER,52.454,-1.748,49.208,-2.195
15077,BHX,LYS,52.454,-1.748,45.726,5.091
15078,BHX,MXP,52.454,-1.748,45.631,8.728
15079,BHX,NOC,52.454,-1.748,53.91,-8.818
15080,BHX,OPO,52.454,-1.748,41.248,-8.681
15081,BHX,STR,52.454,-1.748,48.69,9.222
15082,BHX,WAT,52.454,-1.748,52.187,-7.087
15085,CDG,ABZ,49.013,2.55,57.204,-2.2
15086,CDG,BHX,49.013,2.55,52.454,-1.748
15087,CDG,EDI,49.013,2.55,55.95,-3.373
15088,CDG,EXT,49.013,2.55,50.734,-3.414
15089,CDG,MAN,49.013,2.55,53.354,-2.275
15090,CDG,NCL,49.013,2.55,55.038,-1.692
15093,CGN,BHX,50.866,7.143,52.454,-1.748
15094,CWL,BHD,51.397,-3.343,54.618,-5.873
15095,CWL,JER,51.397,-3.343,49.208,-2.195
15096,DBV,BHX,42.561,18.268,52.454,-1.748
15097,DND,STN,56.453,-3.026,51.885,0.235
15100,DUB,EXT,53.421,-6.27,50.734,-3.414
15101,DUB,SOU,53.421,-6.27,50.95,-1.357
15102,DUS,BHX,51.289,6.767,52.454,-1.748
15103,DUS,EXT,51.289,6.767,50.734,-3.414
15104,DUS,MAN,51.289,6.767,53.354,-2.275
15105,EDI,BHD,55.95,-3.373,54.618,-5.873
15106,EDI,BHX,55.95,-3.373,52.454,-1.748
15107,EDI,CDG,55.95,-3.373,49.013,2.55
15108,EDI,EMA,55.95,-3.373,52.831,-1.328
15109,EDI,EXT,55.95,-3.373,50.734,-3.414
15110,EDI,JER,55.95,-3.373,49.208,-2.195
15111,EDI,KOI,55.95,-3.373,58.958,-2.905
15112,EDI,LSI,55.95,-3.373,59.879,-1.296
15113,EDI,MAN,55.95,-3.373,53.354,-2.275
15114,EDI,NWI,55.95,-3.373,52.676,1.283
15115,EDI,SOU,55.95,-3.373,50.95,-1.357
15116,EDI,SYY,55.95,-3.373,58.214,-6.329
15117,EDI,WIC,55.95,-3.373,58.459,-3.093
15118,EGC,EXT,44.825,0.519,50.734,-3.414
15119,EGC,SOU,44.825,0.519,50.95,-1.357
15120,EMA,AMS,52.831,-1.328,52.309,4.764
15121,EMA,BHD,52.831,-1.328,54.618,-5.873
15122,EMA,EDI,52.831,-1.328,55.95,-3.373
15123,EMA,GLA,52.831,-1.328,55.872,-4.433
15124,EMA,JER,52.831,-1.328,49.208,-2.195
15125,EXT,AGP,50.734,-3.414,36.674,-4.499
15126,EXT,ALC,50.734,-3.414,38.282,-0.558
15127,EXT,AMS,50.734,-3.414,52.309,4.764
15128,EXT,BHD,50.734,-3.414,54.618,-5.873
15129,EXT,CDG,50.734,-3.414,49.013,2.55
15130,EXT,DUB,50.734,-3.414,53.421,-6.27
15131,EXT,DUS,50.734,-3.414,51.289,6.767
15132,EXT,EDI,50.734,-3.414,55.95,-3.373
15133,EXT,EGC,50.734,-3.414,44.825,0.519
15134,EXT,FAO,50.734,-3.414,37.014,-7.966
15135,EXT,GCI,50.734,-3.414,49.435,-2.602
15136,EXT,GLA,50.734,-3.414,55.872,-4.433
15137,EXT,JER,50.734,-3.414,49.208,-2.195
15138,EXT,MAN,50.734,-3.414,53.354,-2.275
15139,EXT,PMI,50.734,-3.414,39.55,2.733
15140,EXT,RNS,50.734,-3.414,48.069,-1.735
15141,FAO,EXT,37.014,-7.966,50.734,-3.414
15142,FAO,SOU,37.014,-7.966,50.95,-1.357
15143,FLR,BHX,43.81,11.205,52.454,-1.748
15144,GCI,BHX,49.435,-2.602,52.454,-1.748
15145,GCI,EXT,49.435,-2.602,50.734,-3.414
15146,GCI,JER,49.435,-2.602,49.208,-2.195
15147,GCI,NWI,49.435,-2.602,52.676,1.283
15148,GCI,SOU,49.435,-2.602,50.95,-1.357
15149,GLA,BEB,55.872,-4.433,57.481,-7.363
15150,GLA,BHD,55.872,-4.433,54.618,-5.873
15151,GLA,BHX,55.872,-4.433,52.454,-1.748
15155,GLA,EMA,55.872,-4.433,52.831,-1.328
15156,GLA,EXT,55.872,-4.433,50.734,-3.414
15157,GLA,ILY,55.872,-4.433,55.682,-6.257
15158,GLA,JER,55.872,-4.433,49.208,-2.195
15159,GLA,KOI,55.872,-4.433,58.958,-2.905
15160,GLA,LBA,55.872,-4.433,53.866,-1.661
15161,GLA,LSI,55.872,-4.433,59.879,-1.296
15162,GLA,MAN,55.872,-4.433,53.354,-2.275
15163,GLA,SOU,55.872,-4.433,50.95,-1.357
15164,GLA,SYY,55.872,-4.433,58.214,-6.329
15165,GLA,TRE,55.872,-4.433,56.499,-6.869
15166,HAJ,BHX,52.461,9.685,52.454,-1.748
15167,HAJ,MAN,52.461,9.685,53.354,-2.275
15168,HEL,JYV,60.32,24.956,62.399,25.678
15169,HEL,KAJ,60.32,24.956,64.285,27.692
15170,HEL,KEM,60.32,24.956,65.782,24.599
15171,HEL,KOK,60.32,24.956,63.721,23.143
15172,HEL,MHQ,60.32,24.956,60.122,19.898
15173,HEL,NRK,60.32,24.956,58.586,16.251
15174,HEL,SVL,60.32,24.956,61.943,28.945
15176,HUY,JER,53.574,-0.351,49.208,-2.195
15177,ILY,GLA,55.682,-6.257,55.872,-4.433
15178,INV,AMS,57.54,-4.05,52.309,4.764
15179,INV,BHD,57.54,-4.05,54.618,-5.873
15180,INV,BHX,57.54,-4.05,52.454,-1.748
15181,INV,EDI,57.54,-4.05,55.95,-3.373
15182,INV,KOI,57.54,-4.05,58.958,-2.905
15183,INV,LSI,57.54,-4.05,59.879,-1.296
15184,INV,MAN,57.54,-4.05,53.354,-2.275
15185,INV,SYY,57.54,-4.05,58.214,-6.329
15186,IOM,BHX,54.083,-4.624,52.454,-1.748
15187,IOM,LPL,54.083,-4.624,53.334,-2.85
15188,IOM,MAN,54.083,-4.624,53.354,-2.275
15189,JER,BHX,49.208,-2.195,52.454,-1.748
15190,JER,CWL,49.208,-2.195,51.397,-3.343
15192,JER,EDI,49.208,-2.195,55.95,-3.373
15193,JER,EMA,49.208,-2.195,52.831,-1.328
15194,JER,EXT,49.208,-2.195,50.734,-3.414
15195,JER,GCI,49.208,-2.195,49.435,-2.602
15196,JER,GLA,49.208,-2.195,55.872,-4.433
15197,JER,HUY,49.208,-2.195,53.574,-0.351
15198,JER,MAN,49.208,-2.195,53.354,-2.275
15199,JER,NWI,49.208,-2.195,52.676,1.283
15200,JER,SOU,49.208,-2.195,50.95,-1.357
15201,JYV,HEL,62.399,25.678,60.32,24.956
15202,KAJ,HEL,64.285,27.692,60.32,24.956
15203,KEM,HEL,65.782,24.599,60.32,24.956
15204,KOI,ABZ,58.958,-2.905,57.204,-2.2
15205,KOI,EDI,58.958,-2.905,55.95,-3.373
15206,KOI,GLA,58.958,-2.905,55.872,-4.433
15207,KOI,INV,58.958,-2.905,57.54,-4.05
15208,KOI,LSI,58.958,-2.905,59.879,-1.296
15209,KOK,HEL,63.721,23.143,60.32,24.956
15210,LBA,BHD,53.866,-1.661,54.618,-5.873
15211,LBA,GLA,53.866,-1.661,55.872,-4.433
15212,LGW,NQY,51.148,-0.19,50.441,-4.995
15213,LIG,SOU,45.863,1.179,50.95,-1.357
15214,LPL,IOM,53.334,-2.85,54.083,-4.624
15215,LRH,SOU,43.449,1.263,50.95,-1.357
15216,LSI,ABZ,59.879,-1.296,57.204,-2.2
15217,LSI,EDI,59.879,-1.296,55.95,-3.373
15218,LSI,GLA,59.879,-1.296,55.872,-4.433
15219,LSI,INV,59.879,-1.296,57.54,-4.05
15220,LSI,KOI,59.879,-1.296,58.958,-2.905
15221,LYS,BHX,45.726,5.091,52.454,-1.748
15222,MAN,ABZ,53.354,-2.275,57.204,-2.2
15223,MAN,BHD,53.354,-2.275,54.618,-5.873
15224,MAN,CDG,53.354,-2.275,49.013,2.55
15225,MAN,DUS,53.354,-2.275,51.289,6.767
15226,MAN,EDI,53.354,-2.275,55.95,-3.373
